timestamp_utc,relative_path,size_bytes,time_count,lat_count,lon_count
2026-07-10T21:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/191/NLDAS_FORA0125_H.A20260710.2100.020.nc,1962643,1,224,464
2026-07-10T22:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/191/NLDAS_FORA0125_H.A20260710.2200.020.nc,1976673,1,224,464
2026-07-10T23:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/191/NLDAS_FORA0125_H.A20260710.2300.020.nc,1977058,1,224,464
2026-07-11T00:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.0000.020.nc,1974658,1,224,464
2026-07-11T01:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.0100.020.nc,1945133,1,224,464
2026-07-11T02:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.0200.020.nc,1871158,1,224,464
2026-07-11T03:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.0300.020.nc,1793189,1,224,464
2026-07-11T04:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.0400.020.nc,1753936,1,224,464
2026-07-11T05:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.0500.020.nc,1744985,1,224,464
2026-07-11T06:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.0600.020.nc,1733195,1,224,464
2026-07-11T07:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.0700.020.nc,1725273,1,224,464
2026-07-11T08:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.0800.020.nc,1723494,1,224,464
2026-07-11T09:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.0900.020.nc,1715686,1,224,464
2026-07-11T10:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.1000.020.nc,1759628,1,224,464
2026-07-11T11:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.1100.020.nc,1816513,1,224,464
2026-07-11T12:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.1200.020.nc,1869563,1,224,464
2026-07-11T13:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.1300.020.nc,1942688,1,224,464
2026-07-11T14:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.1400.020.nc,1937949,1,224,464
2026-07-11T15:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.1500.020.nc,1938721,1,224,464
2026-07-11T16:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.1600.020.nc,1930446,1,224,464
2026-07-11T17:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.1700.020.nc,1935029,1,224,464
2026-07-11T18:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.1800.020.nc,1943636,1,224,464
2026-07-11T19:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.1900.020.nc,1949671,1,224,464
2026-07-11T20:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.2000.020.nc,1954223,1,224,464
2026-07-11T21:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.2100.020.nc,1964302,1,224,464
2026-07-11T22:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.2200.020.nc,1976591,1,224,464
2026-07-11T23:00:00,data/raw/nldas/NLDAS_FORA0125_H.2.0/2026/192/NLDAS_FORA0125_H.A20260711.2300.020.nc,1978324,1,224,464
