OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0384-3,Union Lake-3,Lake,,02040206,,,,,39.4042800000,-75.0573400000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,011,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0388-1,Mary Elmer Lake,Lake,,02040206,,,,,39.4466830000,-75.2512640000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,011,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0388-2,Mary Elmer Lake,Lake,,02040206,,,,,39.4463850000,-75.2478030000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,011,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0419-1,Alloway Lake-1,Lake,,02040206,,,,,39.5724400000,-75.3518200000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,033,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0419-2,Alloway Lake-2,Lake,,02040206,,,,,39.5637000000,-75.3511200000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,033,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0419-3,Alloway Lake-3,Lake,,02040206,,,,,39.5657200000,-75.3577600000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,033,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0456-1,Gropp Lake - 1,Lake,,02040201,,,,,40.1882800000,-74.6875400000,2400,,,Unknown,NAD83,,,,,,,US,34,021,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0456-2,Gropp Lake - 2,Lake,,02040201,,,,,40.1912400000,-74.6837300000,2400,,,Unknown,NAD83,,,,,,,US,34,021,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0486-1,AC Reservoir-1,Lake,,02040302,,,,,39.4395500000,-74.5568700000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,001,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0486-2,AC Reservoir-2,Lake,,02040302,,,,,39.4405400000,-74.5490300000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,001,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0486-3,AC Reservoir-3,Lake,,02040302,,,,,39.4408600000,-74.5422000000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,001,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0501-1,Deverson Lake-1,Lake,,02040202,,,,,39.9093500000,-74.5761800000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0512-1,UNL - NJLM-0512-1,Lake,,02040206,,,,,39.6858510000,-75.4563840000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,033,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0558-1,Ghost Lake-1,Lake,,02040105,,,,,40.9226960000,-74.8950330000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,041,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0590-1,Amwell Lake-1,Lake,,02040105,,,,,40.4053200000,-74.9124200000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,019,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0595-1,Lake Neepaulin,Lake,,02020007,,,,,41.2183780000,-74.6279150000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,037,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0595-2,Lake Neepaulin,Lake,,02020007,,,,,41.2158480000,-74.6255410000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,037,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0605-1,Collins Pond,Lake,,02020007,,,,,41.0588451300,-74.5834689400,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,037,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0605-2,Collins Pond,Lake,,02020007,,,,,41.0610508100,-74.5812586700,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,037,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0606-1,Mud Pond-1,Lake,,02020007,,,,,41.0934110000,-74.6036030000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,037,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0614-1,Pohatcong Lake-1,Lake,,02040301,,,,,39.6028080000,-74.3429200000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,029,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0614-2,Pohatcong Lake-2,Lake,,02040301,,,,,39.6041710000,-74.3458560000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,029,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0625-1,Mirror Lake-1,Lake,,02040202,,,,,39.9679500000,-74.5742400000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0626-1,Big Pine Lake - 1,Lake,,02040202,,,,,39.9859180000,-74.5705060000,2400,,,Unknown,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0626-2,Big Pine Lake - 2,Lake,,02040202,,,,,39.9828320000,-74.5723640000,2400,,,Unknown,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0626-3,Big Pine Lake - 3,Lake,,02040202,,,,,39.9798970000,-74.5734100000,2400,,,Unknown,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0627-1,Mirror Lake-1,Lake,,02040202,,,,,39.9763300000,-74.5577700000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0627-2,Mirror Lake-2,Lake,,02040202,,,,,39.9682900000,-74.5786800000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0627-3,Mirror Lake-3,Lake,,02040202,,,,,39.9721700000,-74.5735300000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0645-1,Woodmere Lake,Lake,,02040206,,,,,39.5059750000,-75.3806200000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,033,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0645-2,Woodmere Lake,Lake,,02040206,,,,,39.5036820000,-75.3822780000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,033,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0662-1,Furnace Lake-1,Lake,,02040105,,,,,40.7982300000,-75.0139770000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,041,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0662-2,Furnace Lake-2,Lake,,02040105,,,,,40.7938490000,-75.0138570000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,041,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0668-1,High Crest Lake,Lake,,02030103,,,,,41.0212250000,-74.3755700000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,031,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0668-2,High Crest Lake,Lake,,02030103,,,,,41.0176140000,-74.3724630000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,031,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0671-1,Point View Reservoir,Lake,,02030103,,,,,40.9755390000,-74.2487530000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,031,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0671-2,Point View Reservoir,Lake,,02030103,,,,,40.9725910000,-74.2483830000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,031,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0678-1,Echo Lake-1,Lake,,02030104,,,,,40.6731020000,-74.3462620000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,039,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0678-2,Echo Lake-2,Lake,,02030104,,,,,40.6737250000,-74.3439100000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,039,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0697-1,UNL - NJLM-0697-1,Lake,,02040301,,,,,39.8298267900,-74.5330071000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0704-1,Lake Lenape - 1,Lake,,02040302,,,,,39.4810989400,-74.7458395200,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,001,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0704-2,Lake Lenape - 2,Lake,,02040302,,,,,39.4699581800,-74.7417548900,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,001,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0704-3,Lake Lenape-3,Lake,,02040302,,,,,39.4629040000,-74.7397200000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,001,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0704-4,Lake Lenape-4,Lake,,02040302,,,,,39.4560550000,-74.7361270000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,001,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0710-1,Lake Pachoango-1,Lake,,02040202,,,,,39.8053600000,-74.8797900000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0710-2,Lake Pachoango-2,Lake,,02040202,,,,,39.8077900000,-74.8800400000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0710-3,Lake Pachoango-3,Lake,,02040202,,,,,39.8070800000,-74.8782400000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0742-1,Wells Mills Reservoir-1,Lake,,02040301,,,,,39.7922380000,-74.2798510000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,029,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0742-2,Wells Mills Reservoir-2,Lake,,02040301,,,,,39.7932130000,-74.2769600000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,029,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0744-1,Holiday Lake-1,Lake,,02040301,,,,,39.7336600000,-74.2654730000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,029,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0744-2,Holiday Lake-2,Lake,,02040301,,,,,39.7373780000,-74.2637100000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,029,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0744-3,Holiday Lake-3,Lake,,02040301,,,,,39.7407330000,-74.2641430000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,029,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0746-1,Lake Morski Oko-1,Lake,,02030103,,,,,41.0270400000,-74.5420800000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,027,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0754-1,UNL - NJLM-0754-1,Lake,,02040202,,,,,39.8165900000,-74.8636500000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0754-2,UNL - NJLM-0754-2,Lake,,02040202,,,,,39.8167900000,-74.8608200000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0754-3,UNL - NJLM-0754-3,Lake,,02040202,,,,,39.8179100000,-74.8613800000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0774-1,Ancora Pond-1,Lake,,02040301,,,,,39.6881710000,-74.8504580000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,007,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0774-2,Ancora Pond-2,Lake,,02040301,,,,,39.6879510000,-74.8513580000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,007,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0779-1,Iona Lake-1,Lake,,02040206,,,,,39.5985800000,-75.0840900000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,015,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0779-2,Iona Lake-2,Lake,,02040206,,,,,39.5956100000,-75.0821100000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,015,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0780-1,Franklinville Lake-1,Lake,,02040206,,,,,39.6213000000,-75.0771300000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,015,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0780-2,Franklinville Lake-2,Lake,,02040206,,,,,39.6183900000,-75.0782400000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,015,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0823-1,Eagle Lake-1,Lake,,02040201,,,,,40.0765550000,-74.6256470000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0823-2,Eagle Lake-2,Lake,,02040201,,,,,40.0776130000,-74.6245720000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0829-1,Green Brook Pond,Lake,,02030101,,,,,40.9175962400,-73.9331979400,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,003,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0829-2,Green Brook Pond,Lake,,02030101,,,,,40.9190713100,-73.9319487700,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,003,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0868-1,Lake Naomi,Lake,,02040301,,,,,39.4957390000,-74.5363030000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,001,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0888-1,Middlesex Reservoir-1,Lake,,02030104,,,,,40.6142060000,-74.3037240000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,039,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0888-2,Middlesex Reservoir-2,Lake,,02030104,,,,,40.6194700000,-74.3079710000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,039,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0888-3,Middlesex Reservoir-3,Lake,,02030104,,,,,40.6197790000,-74.3117390000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,039,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0888-4,Middlesex Reservoir-4,Lake,,02030104,,,,,40.6210270000,-74.3164530000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,039,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0899-1,UNL - NJLM-0899-1,Lake,,02040302,,,,,39.2376755800,-74.6704692300,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,009,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0899-2,UNL - NJLM-0899-2,Lake,,02040302,,,,,39.2376459700,-74.6722112600,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,009,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0918-1,Cranberry Lake-1,Lake,,02040105,,,,,40.9459900000,-74.7469600000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,037,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0918-2,Cranberry Lake-2,Lake,,02040105,,,,,40.9499800000,-74.7464200000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,037,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0918-3,Cranberry Lake-3,Lake,,02040105,,,,,40.9532600000,-74.7373500000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,037,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0935-2,Rainbow Lake-2,Lake,,02040206,,,,,39.4905500000,-75.1124100000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,033,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0936-1,Parvin Lake-1,Lake,,02040206,,,,,39.5097800000,-75.1354500000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,033,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0936-2,Parvin Lake-2,Lake,,02040206,,,,,39.5074900000,-75.1309700000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,033,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0938-1,Mountain Lake-1,Lake,,02030103,,,,,40.8863400000,-74.4455480000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,027,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0938-2,Mountain Lake-2,Lake,,02030103,,,,,40.8902570000,-74.4403860000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,027,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0961-1,Upper E Highland Lk-1,Lake,,02020007,,,,,41.1641800000,-74.4552300000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,037,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0985-1,Malaga Lake - 1,Lake,,02040206,,,,,39.5823332800,-75.0583913700,2400,,,Unknown,NAD83,,,,,,,US,34,015,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0985-2,Malaga Lake - 2,Lake,,02040206,,,,,39.5787100000,-75.0578800000,2400,,,Unknown,NAD83,,,,,,,US,34,015,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-0985-3,Malaga Lake - 3,Lake,,02040206,,,,,39.5744500000,-75.0578700000,2400,,,Unknown,NAD83,,,,,,,US,34,015,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-1001-1,Cutts Bros Pond-1,Lake,,02040301,,,,,39.8434960000,-74.6496630000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-1001-2,Cutts Bros Pond-2,Lake,,02040301,,,,,39.8426900000,-74.6464740000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,005,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-1010-1,Wright Pond,Lake,,02040105,,,,,40.9703310000,-74.7045910000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,037,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-1027-1,Hammonton Lake-1,Lake,,02040301,,,,,39.6277260000,-74.7815100000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,001,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-1027-2,Hammonton Lake-2,Lake,,02040301,,,,,39.6304450000,-74.7730360000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,001,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJLM-1027-3,Hammonton Lake-3,Lake,,02040301,,,,,39.6313100000,-74.7834840000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,34,001,,,,,,,,,,STORET
